lat,temp,humidity,windspeed,precip,fire,month,ffmc,dmc,dc,isi,bui,fwi
55.2736,30.3,51.0,13.6,0.0,0,6,88.4,10.1,23.9,6.8,10.1,7.3
55.2736,25.4,66.6,10.7,0.3,0,6,85.3,8.3,23.0,3.8,8.7,3.8
55.2736,28.1,59.1,9.0,0.0,1,6,86.7,9.1,23.5,4.2,9.2,4.3
54.1342,25.9,55.9,11.5,0.1,0,6,86.9,9.1,23.1,4.9,9.2,5.1
54.1342,26.6,57.9,17.9,0.0,0,6,86.8,9.1,23.2,6.7,9.2,6.9
54.1342,28.3,49.3,14.2,0.0,1,6,88.4,9.9,23.5,7.0,9.9,7.4
54.1443,26.6,57.9,17.9,0.0,0,6,86.8,9.1,23.2,6.7,9.2,6.9
54.1443,28.3,49.3,14.2,0.0,0,6,88.4,9.9,23.5,7.0,9.9,7.4
54.1443,30.1,50.1,10.7,0.0,1,6,88.5,10.1,23.8,5.9,10.1,6.4
54.5912,26.7,44.1,13.9,0.6,0,6,88.6,10.1,23.2,7.1,10.1,7.6
54.5912,20.2,51.9,10.4,0.0,0,6,86.6,8.7,22.0,4.4,8.7,4.4
54.5912,16.6,46.6,20.0,1.0,1,6,84.1,8.5,21.4,5.1,8.5,5.1
51.7143,22.7,45.7,21.4,0.0,0,6,88.0,9.4,22.5,9.5,9.4,9.4
51.7143,25.0,44.9,28.6,0.0,0,6,88.7,9.8,22.9,15.0,9.8,13.9
51.7143,32.0,43.4,21.4,0.0,1,6,90.2,10.9,24.2,13.0,10.8,13.0
53.8627,26.6,76.5,13.3,14.0,0,6,56.2,4.1,8.2,0.6,4.0,0.2
53.8627,22.7,62.4,32.2,0.1,0,6,85.6,8.4,22.5,11.6,8.7,10.8
53.8627,26.7,49.8,12.2,0.0,1,6,88.0,9.7,23.2,5.9,9.7,6.3
53.8618,22.7,62.4,32.2,0.1,0,6,85.6,8.4,22.5,11.6,8.7,10.8
53.8618,26.7,49.8,12.2,0.0,0,6,88.0,9.7,23.2,5.9,9.7,6.3
51.5382,23.1,44.4,13.9,0.2,0,6,88.2,9.5,22.6,6.7,9.5,7.0
51.5382,28.6,39.7,12.5,0.0,0,6,90.0,10.7,23.6,8.0,10.6,8.6
51.5382,31.1,38.0,11.0,0.0,1,6,90.8,11.3,24.0,8.4,11.2,9.2
52.9441,28.3,58.2,24.2,0.0,0,6,87.0,9.2,23.5,9.4,9.3,9.3
52.9441,24.1,57.6,18.9,4.0,0,6,74.9,6.1,18.6,2.0,6.7,1.0
52.9441,19.1,45.7,29.6,0.0,1,6,87.5,8.9,21.8,13.3,8.9,12.2
51.6039,31.1,38.0,11.0,0.0,0,6,90.8,11.3,24.0,8.4,11.2,9.2
51.6039,33.2,35.2,14.2,0.0,0,6,91.8,11.9,24.4,11.3,11.8,12.1
51.6039,34.2,38.0,10.7,0.0,1,6,91.4,11.8,24.6,9.0,11.7,10.0
50.6479,24.2,50.5,11.8,0.0,0,6,87.4,9.3,22.8,5.3,9.3,5.5
50.6479,27.2,42.9,6.1,0.0,0,6,89.0,10.3,23.3,5.0,10.3,5.5
50.6479,28.7,42.5,5.4,0.0,1,7,89.3,10.0,23.9,5.1,10.0,5.5
55.5448,24.3,79.5,19.7,5.4,0,6,62.2,4.3,16.3,1.3,5.2,0.6
55.5448,27.2,67.7,10.7,0.1,0,7,85.3,8.1,23.6,3.8,8.7,3.8
55.5448,26.6,70.5,7.5,1.6,1,7,77.9,7.3,23.5,1.4,8.2,0.8
62.3568,28.2,59.1,14.2,0.2,0,7,86.8,8.8,23.8,5.5,9.1,5.7
62.3568,26.7,54.5,15.4,0.0,0,7,87.3,9.0,23.5,6.3,9.2,6.5
62.3568,21.2,53.5,21.4,0.0,1,7,86.6,8.4,22.5,7.7,8.7,7.6
54.4759,23.2,61.4,11.0,0.0,0,7,85.7,8.2,22.9,4.0,8.7,4.0
54.4759,24.4,73.6,10.7,8.0,0,7,58.1,4.2,12.3,0.6,4.5,0.2
54.4759,24.7,69.1,14.2,0.0,1,7,85.0,7.9,23.2,4.3,8.5,4.2
61.5634,25.7,59.6,10.1,0.0,0,7,86.3,8.5,23.3,4.2,8.9,4.2
61.5634,28.1,52.5,14.2,0.0,0,7,87.8,9.3,23.8,6.4,9.4,6.7
61.5634,33.2,48.8,14.2,0.0,1,7,89.4,10.1,24.7,8.0,10.1,8.4
63.0817,14.7,65.8,13.3,1.8,0,7,74.0,6.2,21.4,1.4,7.2,0.7
63.0817,16.2,69.6,12.2,3.4,0,7,64.2,4.7,18.5,0.9,5.7,0.4
63.0817,21.7,56.6,7.5,0.0,1,7,86.1,8.3,22.6,3.6,8.7,3.5
62.1655,21.7,61.2,11.8,0.0,0,7,85.5,8.1,22.6,4.1,8.5,4.0
62.1655,24.7,59.9,7.2,0.0,0,7,86.1,8.4,23.2,3.5,8.8,3.4
62.1655,27.6,57.8,16.2,0.3,1,7,86.9,8.8,23.7,6.2,9.1,6.4
62.1739,24.7,59.9,7.2,0.0,0,7,86.1,8.4,23.2,3.5,8.8,3.4
62.1739,27.6,57.8,16.2,0.3,0,7,86.9,8.8,23.7,6.2,9.1,6.4
62.1739,24.2,62.5,11.5,0.0,1,7,85.7,8.2,23.1,4.1,8.7,4.1
54.4703,23.1,64.9,14.2,0.0,0,7,85.2,8.0,22.9,4.4,8.5,4.3
54.4703,26.2,67.1,8.6,0.0,0,7,85.3,8.1,23.4,3.4,8.7,3.3
54.4703,32.1,63.9,14.2,0.0,1,7,86.7,8.8,24.5,5.5,9.3,5.7
53.538,27.8,66.5,11.5,0.0,0,7,85.6,8.3,23.7,4.1,8.9,4.1
53.538,34.7,57.8,17.9,0.0,0,7,88.2,9.5,25.0,8.2,9.7,8.4
53.538,32.9,50.7,25.1,0.3,1,7,89.1,9.9,24.6,13.3,9.9,12.7
54.4837,32.4,56.2,14.2,0.0,0,7,88.0,9.4,24.5,6.6,9.6,6.9
54.4837,31.4,48.4,15.0,0.2,0,7,89.1,9.9,24.4,8.0,9.9,8.3
54.4837,33.3,41.7,9.6,0.0,1,7,90.5,10.7,24.7,7.5,10.7,8.2
54.7869,28.8,57.6,14.2,0.0,0,7,87.1,9.0,23.9,5.8,9.3,6.0
54.7869,29.8,55.5,11.5,0.3,0,7,87.6,9.2,24.1,5.4,9.4,5.7
54.7869,28.9,54.4,9.6,0.2,1,7,87.6,9.2,23.9,4.9,9.4,5.1
54.6761,31.2,65.1,11.8,0.0,0,7,86.3,8.6,24.3,4.6,9.1,4.7
54.6761,26.8,76.9,9.0,2.9,0,7,69.1,5.3,21.2,1.0,6.5,0.5
54.6761,24.4,69.8,12.5,0.0,1,7,85.0,7.8,23.1,4.0,8.5,3.9
55.2466,29.8,58.3,13.9,1.5,0,7,83.9,9.0,24.1,3.7,9.3,3.8
55.2466,26.6,71.4,10.4,6.5,0,7,63.4,4.7,15.1,0.8,5.3,0.4
55.2466,25.2,67.1,10.4,0.0,1,7,85.2,8.0,23.2,3.7,8.6,3.6
63.0617,25.7,43.2,9.3,0.0,0,7,88.8,9.6,23.3,5.8,9.6,6.1
63.0617,27.7,49.5,18.2,0.6,0,7,88.0,9.4,23.7,8.0,9.4,8.1
63.0617,26.7,53.2,26.1,0.0,1,7,87.6,9.1,23.5,11.3,9.2,10.8
61.9516,27.8,54.0,17.1,0.6,0,7,87.2,9.1,23.7,6.8,9.3,7.0
61.9516,28.7,47.0,21.1,0.0,0,7,88.9,9.7,23.9,10.6,9.7,10.5
61.9516,22.3,45.9,14.7,0.0,1,7,87.8,9.0,22.7,6.6,9.0,6.7
63.1295,25.2,55.5,30.7,0.3,0,7,87.0,8.7,23.2,13.1,9.0,12.1
63.1295,19.4,51.2,16.5,0.0,0,7,86.6,8.3,22.2,6.0,8.6,6.0
63.1295,20.1,51.9,18.2,0.8,1,7,85.1,8.4,22.3,5.3,8.7,5.3
59.8051,28.6,67.6,9.0,0.0,0,7,85.5,8.3,23.9,3.6,8.9,3.6
59.8051,31.5,62.8,8.6,0.0,0,7,86.7,8.8,24.4,4.1,9.3,4.2
59.8051,33.3,59.3,13.0,0.0,1,7,87.6,9.3,24.7,5.8,9.6,6.1
54.9537,28.2,61.1,7.5,0.0,0,7,86.4,8.7,23.8,3.7,9.1,3.7
54.9537,29.3,61.3,8.6,0.0,0,7,86.6,8.8,24.0,4.1,9.2,4.2
54.9537,28.4,59.9,9.3,0.0,1,7,86.7,8.8,23.8,4.3,9.1,4.4
59.5086,26.1,73.5,13.9,7.0,0,7,63.0,4.4,14.2,1.0,5.0,0.4
59.5086,24.7,68.1,9.3,0.0,0,7,85.0,7.9,23.2,3.4,8.5,3.2
59.5086,27.1,59.9,17.9,0.0,1,7,86.5,8.7,23.6,6.4,9.1,6.5
54.6689,29.9,58.3,9.0,0.0,0,7,87.1,9.0,24.1,4.4,9.3,4.6
54.6689,22.7,69.7,10.7,1.3,0,7,79.2,7.7,22.8,1.8,8.4,1.0
54.6689,29.2,58.7,9.3,0.0,1,7,87.0,8.9,24.0,4.5,9.2,4.7
55.4971,26.2,65.2,12.5,2.8,0,7,75.3,6.1,23.4,1.5,7.4,0.8
55.4971,28.8,56.5,10.4,0.0,0,7,87.2,9.1,23.9,4.8,9.3,5.0
55.4971,27.7,52.0,10.4,0.0,1,7,87.8,9.2,23.7,5.3,9.3,5.5
55.5162,28.8,56.5,10.4,0.0,0,7,87.2,9.1,23.9,4.8,9.3,5.0
55.5162,27.7,52.0,10.4,0.0,0,7,87.8,9.2,23.7,5.3,9.3,5.5
55.5162,23.7,66.5,12.2,2.0,1,7,76.7,6.6,23.0,1.6,7.7,0.8
55.2749,20.9,62.6,10.7,0.0,0,7,85.2,7.9,22.5,3.7,8.4,3.6
55.2749,21.3,58.2,17.9,0.0,0,7,85.9,8.2,22.5,5.9,8.6,5.9
55.2749,22.6,60.3,32.2,0.0,1,7,85.9,8.2,22.8,12.1,8.6,11.1
55.107,23.7,53.3,10.4,0.2,0,7,86.9,8.7,23.0,4.6,8.9,4.7
55.107,25.2,49.8,9.3,0.0,0,7,87.6,9.1,23.2,4.9,9.2,5.1
55.107,27.8,45.0,6.4,0.0,1,7,88.8,9.7,23.7,5.0,9.7,5.3
64.2737,22.6,80.3,10.7,0.8,0,7,80.5,7.1,22.8,2.1,8.0,1.5
64.2737,28.7,58.8,17.9,0.0,0,7,87.0,8.9,23.9,6.9,9.2,7.1
64.2737,27.3,45.3,17.9,0.0,1,7,88.9,9.6,23.6,9.0,9.6,9.1
56.4244,24.6,60.9,9.0,0.0,0,7,85.9,8.4,23.1,3.8,8.8,3.8
56.4244,25.1,59.0,7.2,0.0,0,7,86.3,8.5,23.2,3.6,8.9,3.6
56.4244,25.1,60.8,6.9,0.0,1,7,86.0,8.4,23.2,3.4,8.8,3.3
55.2063,22.3,69.3,15.0,1.1,0,7,80.9,7.7,22.7,2.7,8.3,2.4
55.2063,23.1,59.3,12.5,0.0,0,7,86.0,8.3,22.9,4.5,8.7,4.5
55.2063,23.7,59.3,10.4,0.0,1,7,86.1,8.4,23.0,4.1,8.8,4.1
53.6585,31.1,46.4,7.5,0.0,0,7,89.2,10.1,24.3,5.6,10.1,6.1
53.6585,30.7,46.7,14.2,0.0,0,7,89.2,10.0,24.2,7.8,10.0,8.2
53.6585,29.1,58.4,10.7,0.6,1,7,86.6,9.0,23.9,4.5,9.3,4.7
53.8745,22.2,77.7,11.8,0.3,0,7,84.3,7.2,22.7,3.5,8.0,3.2
53.8745,24.3,63.3,21.4,1.4,1,8,81.9,7.9,22.4,4.1,8.4,4.0
63.0573,19.3,81.9,9.6,2.4,0,7,65.4,5.0,22.2,0.9,6.4,0.4
63.0573,14.1,92.6,7.5,14.0,0,8,26.0,2.6,5.5,0.0,2.5,0.0
63.0573,17.8,74.9,9.3,0.8,1,8,80.7,7.0,21.2,2.0,7.7,1.3
55.8665,27.2,63.4,10.7,0.0,0,8,86.0,8.1,22.9,4.1,8.6,4.1
55.8665,25.1,56.6,11.0,0.0,0,8,86.6,8.3,22.5,4.6,8.6,4.6
55.8665,25.3,54.7,14.2,0.0,1,8,87.0,8.5,22.6,5.7,8.8,5.8
55.3962,24.7,59.4,18.6,0.0,0,8,86.2,8.2,22.4,6.4,8.6,6.4
55.3962,25.3,61.0,14.7,0.0,0,8,86.1,8.1,22.6,5.1,8.5,5.1
55.3962,21.3,73.7,11.5,0.8,1,8,81.6,7.2,21.8,2.4,7.9,1.9
55.2598,19.2,57.7,18.2,0.0,0,8,85.7,7.8,21.5,5.8,8.2,5.7
55.2598,21.2,58.1,8.2,0.0,0,8,85.8,7.9,21.8,3.6,8.3,3.4
55.2598,22.1,57.0,10.4,0.2,1,8,86.1,8.1,22.0,4.1,8.4,4.0
53.9341,20.3,73.8,11.8,15.0,0,8,49.7,3.5,6.7,0.3,3.4,0.1
53.9341,23.0,70.0,7.5,6.0,0,8,59.5,4.4,14.6,0.6,5.0,0.3
53.9341,23.2,67.0,7.2,0.1,1,8,85.0,7.7,22.2,3.0,8.2,2.7
54.7096,20.4,72.6,7.5,0.9,0,8,80.5,7.2,21.7,1.7,7.9,0.9
54.7096,23.2,67.1,7.8,0.0,0,8,85.0,7.7,22.2,3.1,8.2,2.8
54.7096,26.2,58.6,9.3,0.0,1,8,86.5,8.3,22.7,4.1,8.7,4.1
55.3254,23.6,60.3,5.0,0.0,0,8,85.8,8.0,22.3,3.0,8.4,2.8
55.3254,25.7,54.9,9.3,0.0,0,8,87.0,8.5,22.6,4.5,8.8,4.5
55.3254,26.2,44.7,8.6,0.1,1,8,88.6,9.1,22.7,5.4,9.1,5.6
54.7039,25.6,57.7,9.0,0.0,0,8,86.5,8.3,22.6,4.1,8.7,4.1
54.7039,26.2,53.9,9.0,0.0,0,8,87.2,8.6,22.7,4.5,8.8,4.5
54.7039,26.6,59.4,11.0,0.0,1,8,86.5,8.3,22.8,4.5,8.7,4.5
61.8691,26.6,70.3,13.9,0.0,0,8,85.0,7.7,22.8,4.2,8.4,4.1
61.8691,25.3,72.4,14.2,0.2,0,8,85.0,7.5,22.6,4.3,8.2,4.2
61.8691,26.1,74.4,8.2,0.7,1,8,82.8,7.4,22.7,2.4,8.2,2.0
54.8423,29.8,68.0,7.5,0.0,0,8,85.6,8.0,23.4,3.3,8.6,3.2
54.8423,31.8,66.8,7.2,0.0,0,8,86.1,8.3,23.7,3.5,8.9,3.5
54.8423,30.9,69.2,13.3,0.2,1,8,85.6,8.0,23.6,4.5,8.7,4.5
54.8261,31.8,67.7,7.2,0.0,0,8,85.9,8.2,23.7,3.4,8.8,3.3
54.8261,31.2,70.0,13.3,0.0,0,8,85.5,8.0,23.6,4.4,8.7,4.4
54.8261,24.8,73.5,10.1,0.0,1,8,85.0,7.4,22.5,3.5,8.1,3.3
56.0722,23.3,57.6,10.7,0.0,0,8,86.2,8.1,22.2,4.3,8.5,4.2
56.0722,24.7,52.2,10.7,0.0,0,8,87.2,8.5,22.4,4.9,8.7,4.9
56.0722,19.8,65.7,9.6,4.0,1,8,65.0,4.8,17.4,0.9,5.7,0.4
54.9283,19.6,59.7,7.5,0.0,0,8,85.4,7.7,21.5,3.2,8.1,2.9
54.9283,18.7,63.3,10.1,0.0,0,8,85.0,7.5,21.4,3.5,8.0,3.2
54.9283,19.8,68.3,11.8,0.2,1,8,85.0,7.4,21.6,3.8,8.0,3.6
53.3257,23.8,65.4,10.2,0.0,0,8,85.2,7.8,22.3,3.6,8.3,3.4
53.3257,22.6,70.4,12.2,0.2,0,8,85.0,7.4,22.1,3.9,8.1,3.7
53.3257,24.8,73.7,15.0,0.3,1,8,85.0,7.4,22.5,4.5,8.1,4.3
55.5173,20.7,83.4,7.5,1.6,0,8,71.3,6.1,21.7,1.0,7.2,0.5
55.5173,20.9,76.9,6.9,0.4,1,8,84.3,7.0,21.8,2.7,7.8,2.3
53.9166,18.2,81.5,21.4,4.0,0,8,60.2,4.0,17.1,1.2,5.0,0.5
53.9166,20.3,72.3,25.1,0.6,0,8,83.2,7.2,21.7,5.9,7.9,5.6
53.9166,20.2,68.6,15.0,0.0,1,8,85.0,7.4,21.6,4.5,8.0,4.3
54.9238,20.3,79.0,10.7,0.7,0,8,81.3,6.9,21.7,2.2,7.7,1.6
54.9238,20.7,84.2,7.5,6.2,0,8,47.5,3.6,13.9,0.2,4.4,0.1
54.9238,19.7,71.9,10.1,0.0,1,8,85.0,7.2,21.6,3.5,7.9,3.2
55.5925,20.1,65.5,11.8,0.0,0,8,85.0,7.5,21.6,3.8,8.0,3.6
55.5925,19.8,70.9,10.4,0.1,0,8,85.0,7.3,21.6,3.6,7.9,3.3
55.5925,27.6,69.4,10.7,0.0,1,8,85.1,7.8,23.0,3.7,8.4,3.6
54.4878,19.4,74.4,10.4,0.1,0,8,84.6,7.1,21.5,3.4,7.8,3.1
54.4878,19.9,61.0,8.6,0.0,0,8,85.3,7.7,21.6,3.4,8.1,3.2
54.4878,21.4,67.3,6.4,0.3,1,8,85.0,7.5,21.9,2.9,8.1,2.6
55.4571,22.0,64.3,17.9,0.0,0,8,85.2,7.7,22.0,5.3,8.2,5.2
55.4571,24.3,61.3,14.2,0.0,0,8,85.9,8.0,22.4,4.9,8.5,4.9
55.4571,26.0,61.5,14.2,0.0,1,8,86.1,8.2,22.7,5.0,8.6,5.0
56.6516,26.3,67.6,6.9,0.0,0,8,85.2,7.8,22.7,3.1,8.4,2.9
56.6516,28.7,66.4,8.2,0.0,0,8,85.7,8.1,23.2,3.5,8.6,3.4
56.6516,27.7,66.7,9.3,0.0,1,8,85.5,8.0,23.0,3.6,8.6,3.5
56.6687,28.7,66.4,8.2,0.0,0,8,85.7,8.1,23.2,3.5,8.6,3.4
56.6687,27.7,66.7,9.3,0.0,0,8,85.5,8.0,23.0,3.6,8.6,3.5
56.6687,29.2,69.3,9.0,0.0,1,8,85.4,7.9,23.3,3.5,8.6,3.4
56.6418,27.7,66.7,9.3,0.0,0,8,85.5,8.0,23.0,3.6,8.6,3.5
56.6418,29.2,69.3,9.0,0.0,0,8,85.4,7.9,23.3,3.5,8.6,3.4
56.6418,30.1,68.9,7.8,0.0,1,8,85.5,8.0,23.4,3.3,8.6,3.2
55.0333,28.1,67.2,8.2,0.0,0,8,85.5,8.0,23.1,3.4,8.6,3.3
55.0333,28.7,68.7,9.6,0.0,0,8,85.4,7.9,23.2,3.6,8.5,3.5
55.0333,29.1,67.7,7.2,0.0,1,8,85.6,8.0,23.2,3.3,8.6,3.2
53.6942,28.7,65.1,6.1,0.0,0,8,85.9,8.1,23.2,3.2,8.6,3.0
53.6942,28.6,66.0,6.4,0.0,0,8,85.7,8.1,23.2,3.2,8.6,3.0
53.6942,27.4,69.0,7.8,0.4,1,8,85.2,7.8,22.9,3.2,8.4,3.0
54.7471,17.9,80.4,7.8,0.9,0,8,78.6,6.8,21.2,1.5,7.5,0.8
54.7471,20.9,74.3,6.4,0.4,0,8,84.8,7.2,21.8,2.8,7.9,2.4
54.7471,21.2,74.5,5.8,0.3,1,8,84.8,7.2,21.8,2.7,7.9,2.3
56.7347,26.6,58.5,14.2,0.0,0,8,86.6,8.4,22.8,5.4,8.7,5.4
56.7347,24.2,72.6,10.7,0.1,0,8,85.0,7.4,22.4,3.6,8.1,3.4
56.7347,19.9,75.6,14.2,0.1,1,8,84.4,7.1,21.6,4.0,7.8,3.7
58.6366,18.3,91.2,9.6,4.4,0,8,46.0,3.5,16.5,0.2,4.6,0.1
58.6366,20.6,87.4,5.8,0.1,0,8,81.8,6.6,21.7,1.9,7.5,1.0
58.6366,23.6,80.4,7.2,0.0,1,8,83.9,7.0,22.3,2.6,7.8,2.1
53.6482,21.6,82.1,10.1,7.2,0,8,49.8,3.6,12.4,0.3,4.2,0.1
53.6482,23.3,72.2,7.8,0.0,0,8,85.0,7.4,22.2,3.1,8.1,2.8
53.6482,25.4,73.6,10.1,0.0,1,8,85.0,7.4,22.6,3.5,8.1,3.3
56.1243,24.8,70.7,8.6,0.0,0,8,85.0,7.6,22.5,3.2,8.2,2.9
56.1243,23.2,72.9,11.8,0.4,0,8,85.0,7.4,22.2,3.8,8.1,3.6
56.1243,19.7,77.2,18.6,9.0,1,9,54.1,3.4,7.8,0.7,3.4,0.3
55.7705,19.8,81.0,10.7,4.3,0,8,56.7,4.0,16.9,0.6,5.0,0.3
55.7705,22.3,67.1,7.2,0.0,0,9,85.0,7.4,20.7,3.0,7.8,2.6
55.7705,23.1,67.5,10.7,0.0,1,9,85.0,7.4,20.9,3.6,7.9,3.3
53.723,26.2,73.0,18.2,0.2,0,9,85.0,7.3,21.4,5.3,7.9,5.1
53.723,19.1,57.2,21.4,0.0,0,9,85.8,7.5,20.1,6.9,7.8,6.5
53.723,16.1,54.9,19.7,0.0,1,9,85.7,7.4,19.6,6.3,7.6,5.9
53.2525,21.1,56.4,17.1,0.0,0,9,86.1,7.7,20.5,5.8,7.9,5.6
53.2525,17.7,53.2,16.8,0.0,0,9,86.1,7.6,19.9,5.7,7.8,5.4
53.2525,18.3,53.8,16.2,0.0,1,9,86.1,7.6,20.0,5.5,7.8,5.2
56.1224,17.7,65.6,16.2,0.0,0,9,85.0,7.2,19.9,4.8,7.6,4.5
56.1224,19.7,65.0,9.6,0.0,0,9,85.0,7.3,20.2,3.4,7.7,3.1
56.1224,24.2,64.1,12.2,0.3,1,9,85.5,7.6,21.1,4.2,8.0,4.0
53.6114,18.6,53.3,15.7,0.0,0,9,86.2,7.6,20.1,5.5,7.8,5.2
53.6114,19.3,64.4,11.0,0.0,0,9,85.0,7.3,20.2,3.7,7.7,3.4
53.6114,14.9,74.7,19.4,5.4,1,9,57.0,3.7,12.9,0.9,4.3,0.4
56.1547,18.1,68.4,15.4,0.1,0,9,85.0,7.1,20.0,4.6,7.5,4.3
56.1547,17.3,70.0,8.6,0.0,0,9,85.0,7.0,19.8,3.2,7.4,2.8
56.1547,18.1,59.4,11.5,0.1,1,9,85.3,7.4,20.0,3.9,7.7,3.6
54.2076,16.1,68.8,17.6,0.9,0,9,81.0,7.0,19.6,3.1,7.4,2.6
54.2076,17.8,62.3,7.2,0.9,0,9,81.6,7.3,19.9,2.0,7.6,1.2
54.2076,18.9,60.0,14.7,0.0,1,9,85.3,7.4,20.1,4.6,7.7,4.3
62.3429,20.0,54.5,7.2,0.0,0,9,86.1,7.7,20.3,3.5,7.9,3.2
62.3429,21.7,55.5,12.6,0.0,0,9,86.3,7.8,20.6,4.8,8.0,4.6
62.3429,21.0,61.7,12.6,0.0,1,9,85.4,7.5,20.5,4.2,7.8,3.9
59.3841,9.2,80.6,13.6,0.4,0,9,82.5,6.4,18.4,3.0,6.8,2.4
59.3841,10.9,75.8,9.0,0.9,0,9,78.5,6.5,18.7,1.5,7.0,0.8
59.3841,13.4,65.2,19.0,0.0,1,9,85.0,6.9,19.1,5.5,7.3,5.1
50.7151,14.4,61.5,6.4,0.6,0,9,83.7,7.1,19.3,2.4,7.4,1.8
50.7151,17.1,61.1,6.1,0.0,0,9,85.0,7.3,19.8,2.9,7.6,2.5
50.7151,21.1,55.4,7.2,0.0,1,9,86.2,7.8,20.5,3.6,8.0,3.4
53.666,12.2,65.4,12.5,0.3,0,9,85.0,6.8,18.9,4.0,7.2,3.6
53.666,16.3,71.0,17.9,3.5,0,9,65.2,4.4,16.3,1.3,5.3,0.6
53.666,25.2,60.5,21.4,0.0,1,9,86.2,7.8,21.2,7.3,8.1,7.0
53.741,12.3,71.9,14.2,0.3,0,9,84.1,6.7,18.9,3.8,7.1,3.3
53.741,25.3,72.6,14.7,1.0,0,9,81.5,7.3,21.3,2.8,7.9,2.4
53.741,31.1,56.3,13.9,0.0,1,9,87.7,8.5,22.3,6.2,8.7,6.2
52.8038,16.3,74.9,11.5,0.0,0,9,84.1,6.8,19.6,3.3,7.3,2.8
52.8038,19.8,68.5,13.9,0.0,0,9,85.0,7.2,20.3,4.2,7.6,3.9
52.8038,23.6,68.8,15.4,0.0,1,9,85.0,7.4,21.0,4.6,7.9,4.4
53.3381,18.7,69.7,13.0,0.0,0,9,85.0,7.1,20.1,4.1,7.5,3.8
53.3381,23.3,68.9,14.7,0.0,0,9,85.0,7.4,20.9,4.4,7.9,4.2
53.3381,25.9,72.9,13.0,0.0,1,9,85.0,7.3,21.4,4.1,7.9,3.9
52.8637,23.7,69.3,16.8,0.0,0,9,85.0,7.4,21.0,4.9,7.9,4.7
52.8637,27.6,69.8,14.7,0.0,0,9,85.1,7.5,21.7,4.5,8.0,4.3
52.8637,28.8,68.7,17.1,0.0,1,9,85.4,7.7,21.9,5.3,8.2,5.2
53.1731,26.2,73.5,11.8,0.0,0,9,85.0,7.3,21.4,3.8,7.9,3.5
53.1731,27.7,70.5,13.6,0.0,0,9,85.0,7.5,21.7,4.2,8.0,4.0
53.1731,22.1,77.4,12.2,1.5,1,9,75.7,6.9,20.7,1.5,7.5,0.8
49.6802,18.2,83.3,17.1,0.0,0,9,82.6,6.6,20.0,3.6,7.2,3.1
49.6802,21.3,75.0,17.9,0.0,0,9,84.7,7.0,20.5,5.0,7.6,4.7
49.6802,17.4,85.8,14.6,0.0,1,9,81.9,6.5,19.8,2.9,7.1,2.3
53.6245,19.2,75.2,12.2,4.0,0,9,61.5,4.2,16.0,0.8,5.1,0.3
53.6245,17.7,82.5,9.0,1.9,0,9,68.3,5.4,19.9,0.9,6.4,0.4
53.6245,18.7,69.5,10.1,0.3,1,9,85.0,7.1,20.1,3.5,7.5,3.1
53.6062,17.7,82.5,9.0,1.9,0,9,68.3,5.4,19.9,0.9,6.4,0.4
53.6062,18.7,69.5,10.1,0.3,0,9,85.0,7.1,20.1,3.5,7.5,3.1
53.6062,18.2,60.6,10.1,0.0,1,9,85.2,7.4,20.0,3.6,7.7,3.3
51.7135,15.1,92.5,13.6,13.5,0,9,29.0,2.6,4.4,0.0,2.4,0.0
51.7135,19.2,73.1,9.3,0.0,0,9,84.7,7.0,20.2,3.2,7.5,2.8
51.7135,17.2,70.1,9.6,0.7,1,9,82.2,7.0,19.8,2.4,7.4,1.8
53.2702,10.7,66.8,16.8,0.0,0,9,84.7,6.7,18.6,4.7,7.1,4.2
53.2702,10.8,56.0,10.9,0.0,0,9,85.0,6.9,18.6,3.6,7.2,3.1
53.2702,16.2,61.5,21.1,0.0,1,9,85.0,7.2,19.6,6.1,7.5,5.7
54.9051,10.2,45.1,11.0,0.0,0,9,86.0,7.1,18.5,4.2,7.2,3.8
54.9051,14.1,56.4,17.6,0.0,0,9,85.2,7.2,19.2,5.3,7.4,4.9
54.9051,16.2,59.2,19.0,0.2,1,9,85.1,7.3,19.6,5.6,7.6,5.3
54.3691,9.3,75.7,7.2,4.6,0,9,49.9,3.6,13.2,0.2,4.3,0.1
54.3691,9.2,75.3,7.5,5.5,0,9,47.2,3.4,11.7,0.2,3.9,0.1
54.3691,7.8,86.3,9.6,9.0,1,9,34.3,2.8,5.6,0.0,2.7,0.0
55.0579,12.4,61.2,16.8,0.0,0,9,85.0,6.9,18.9,4.9,7.2,4.5
55.0579,9.1,46.7,15.7,0.0,0,9,85.8,7.0,18.3,5.2,7.2,4.7
55.9986,8.4,56.7,7.8,0.0,1,9,85.0,6.7,18.2,3.1,7.0,2.5
53.2191,27.8,43.4,20.8,0.0,0,9,89.3,8.9,21.7,11.1,8.9,10.5
53.2191,23.1,35.2,20.8,0.0,0,9,89.9,8.8,20.9,12.0,8.8,11.1
53.2191,15.6,62.7,17.9,2.4,1,9,72.5,5.3,19.5,1.7,6.3,0.8
56.3112,21.2,48.0,9.3,0.0,0,5,87.2,9.1,21.2,4.6,9.1,4.7
56.3112,23.2,58.3,5.8,0.7,0,5,84.7,8.7,21.6,2.7,8.7,2.4
56.3112,25.7,57.4,6.1,0.3,1,6,86.5,9.0,23.0,3.5,9.1,3.5
